FID,oid,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_reglementaire,y_reglementaire
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7a4,97,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7a5,96,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7a6,95,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,88.1,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7a7,94,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,79.6,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7a8,93,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,55.5,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7a9,92,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,43.7,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7aa,91,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,30.5,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ab,90,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,48,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ac,89,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,43.6,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ad,88,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,69.6,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ae,87,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,83.2,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7af,86,BOUCHES-DU-RHONE,Berre-l'Étang,13014,Berre l'Etang,FR02001,industrielle,Périurbaine,Ozone,7,84.7,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,875751.23889722,6267655.43799859
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b0,103,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,45,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b1,102,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,54,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b2,101,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,51.3,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b3,100,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,74,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b4,99,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,89.6,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b5,114,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,94.6,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b6,113,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,106.1,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b7,112,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,92.2,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b8,111,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,87.5,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7b9,110,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,66.3,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ba,109,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,50.7,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7bb,108,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,40.3,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7bc,107,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,53.3,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7bd,106,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,59.8,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7be,105,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,81.4,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7bf,104,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,92,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c0,98,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,fond,Urbaine,Ozone,7,89.5,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c1,454,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,49.2,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c2,453,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,46.6,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c3,452,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,66.1,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c4,451,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,78.9,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c5,465,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,85.2,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c6,464,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,100.2,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c7,463,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,90.3,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c8,462,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,74.6,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7c9,461,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,53.9,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ca,460,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,38.9,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7cb,459,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,30.8,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7cc,458,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,47.7,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7cd,457,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ce,456,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,69.8,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7cf,455,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,78.5,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d0,450,BOUCHES-DU-RHONE,Istres,13047,Istres,FR02012,fond,Urbaine,Ozone,7,78.3,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,860402.03239464,6269465.97911577
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d1,471,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,34,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d2,470,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,47.9,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d3,469,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,45.6,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d4,468,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,70.4,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d5,467,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,83.3,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d6,482,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,85.3,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d7,481,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,98.9,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d8,480,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,85.1,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7d9,479,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,79.7,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7da,478,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,55.2,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7db,477,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,44.1,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7dc,476,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,29,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7dd,475,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,45.2,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7de,474,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,48.9,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7df,473,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,71.4,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e0,472,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,81.9,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e1,466,BOUCHES-DU-RHONE,Vitrolles,13117,Vitrolles,FR02019,fond,Urbaine,Ozone,7,79.3,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,882528.33138388,6263375.06392127
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e2,488,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,47,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e3,487,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,57.5,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e4,486,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,53.5,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e5,485,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,75.8,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e6,484,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,87.3,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e7,499,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,84.9,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e8,498,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,93.6,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7e9,497,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,87.7,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ea,496,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,82.7,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7eb,495,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,66.1,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ec,494,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,59.2,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ed,493,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,47,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ee,492,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,58.2,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ef,491,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,64.3,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f0,490,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,77.6,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f1,489,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,86.3,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f2,483,BOUCHES-DU-RHONE,Sausset-les-Pins,13104,Sausset les Pins,FR02021,industrielle,Périurbaine,Ozone,7,82.7,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,871824.98009869,6250314.7080371
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f3,505,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,32,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f4,504,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,42.8,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f5,503,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,44.3,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f6,502,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,59.4,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f7,501,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,67,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f8,516,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,71.2,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7f9,515,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,83.1,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7fa,514,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,72.3,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7fb,513,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,64.5,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7fc,512,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,45.8,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7fd,511,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,831408.29769733,6287586.45223332
